Timestamp,TEA,FLAVOR,MILK,ICE [Ice Level],SWEETNESS [Sweetness Level],Toppings,NAME,,Started,Completed,
2/14/2023 20:51:52,DTYMTCH,,MILK,,,BOBA,Aiko ,,TRUE,TRUE,
2/14/2023 20:52:41,TARO,,MILK,50%,25%,BOBA,Mariana ,,TRUE,TRUE,
2/14/2023 20:53:15,TARO,,MILK,25%,25%,BOBA,Reia ,,TRUE,TRUE,
2/14/2023 20:53:57,SPECIAL,,,,,BOBA,Dave (SS) ,,TRUE,TRUE,
2/14/2023 20:55:43,JSMN,,MILK,0%,100%,BOBA,Emma ,,TRUE,TRUE,
2/14/2023 20:56:34,SPECIAL,,,,,BOBA,Maymuunah (SS),,TRUE,TRUE,
2/14/2023 20:57:54,JSMN,,,50%,,,Jazz (Jasmine iced),,TRUE,TRUE,
2/14/2023 20:58:33,THAI,,MILK,50%,100%,BOBA,Jazz 2,,TRUE,TRUE,
2/14/2023 20:58:51,BLK,,MILK,50%,100%,BOBA,Jazz 3 ,,TRUE,TRUE,
2/14/2023 20:59:08,SPECIAL,,,,,BOBA,Jazz (SS),,TRUE,TRUE,
2/14/2023 21:01:21,BLK,,MILK,50%,100%,BOBA,Ak,,TRUE,TRUE,
2/14/2023 21:02:11,THAI,,MILK,25%,75%,"BOBA, LYCHEE",Alexandra,,TRUE,TRUE,
2/14/2023 21:02:48,THAI,,MILK,25%,50%,BOBA,Zack ,,TRUE,TRUE,
2/14/2023 21:03:22,SPECIAL,,,,,BOBA,Fares (WR),,TRUE,TRUE,
2/14/2023 21:04:07,BLK,ROSE,MILK,0%,75%,BOBA,Katie ,,TRUE,TRUE,
2/14/2023 21:12:29,SPECIAL,,Oat,,,BOBA,Sam (SS),,TRUE,TRUE,
2/14/2023 21:19:11,BLK,ROSE,MILK,0%,25%,BOBA,Larry,,TRUE,TRUE,
2/14/2023 21:20:37,DTYMTCH,,Oat,,,BOBA,Mckenna,,TRUE,TRUE,
2/14/2023 21:22:47,SPECIAL,"ROSE, WNTML",,,,BOBA,Hana (WR),,TRUE,TRUE,
2/14/2023 21:24:56,JSMN,,MILK,0%,50%,,Amy ,,TRUE,TRUE,
2/14/2023 21:25:52,OLNG,,MILK,100%,50%,BOBA,Lucas,,TRUE,TRUE,
2/14/2023 21:27:13,TARO,,MILK,,100%,BOBA,Eliza,,TRUE,TRUE,
2/14/2023 21:28:08,JSMN,"KQ, LYCH",,0%,50%,LYCHEE,Katie,,TRUE,TRUE,
2/14/2023 21:29:12,OLNG,MNGO,,25%,50%,BOBA,Anya,,TRUE,TRUE,
2/14/2023 21:29:53,SPECIAL,,Oat,,,BOBA,Jae,,TRUE,TRUE,
2/14/2023 21:30:58,BLK,ROSE,MILK,50%,50%,BOBA,Anna,,TRUE,TRUE,
2/14/2023 21:31:56,BSL,,Oat,50%,,BOBA,Lexi,,TRUE,TRUE,
2/14/2023 21:32:40,TARO,,MILK,,100%,BOBA,SAWYER,,TRUE,TRUE,
2/14/2023 21:34:24,JSMN,"MNGO, PSNFRT",,25%,25%,BOBA,evelyn,,TRUE,TRUE,
2/14/2023 21:35:08,SPECIAL,,,,,BOBA,Kaylin (SS),,TRUE,TRUE,
2/14/2023 21:35:33,SPECIAL,,,,,BOBA,Aaron (WR),,TRUE,TRUE,
2/14/2023 21:37:04,DTYMTCH,,MILK,,,BOBA,Larry,,TRUE,TRUE,
2/14/2023 21:37:34,SPECIAL,,,,,,Syd (WR),,TRUE,TRUE,
2/14/2023 21:42:09,JSMN,"MNGO, PSNFRT",,50%,75%,BOBA,Marianna,,TRUE,TRUE,
2/16/2023 19:03:29,BLK,,MILK,50%,75%,BOBA,tom,,TRUE,TRUE,
2/16/2023 19:05:40,JSMN,,MILK,50%,100%,BOBA,tom,,TRUE,TRUE,
2/16/2023 19:05:53,JSMN,,MILK,50%,75%,BOBA,tom 3,,TRUE,TRUE,
2/16/2023 19:07:02,SPECIAL,,,,,BOBA,zoe - straw special,,TRUE,TRUE,
